"jcrewtext","date","ny_snow","ny_mean_temp","ny_max_temp","ny_min_temp","la_snow","la_mean_temp","la_max_temp","la_min_temp","chi_snow","chi_mean_temp","chi_max_temp","chi_min_temp","hou_snow","hou_mean_temp","hou_max_temp","hou_min_temp","unemployment"
"Interviewing Lauren Hutton,@alexa_chung new book &amp; novelty mustaches are topping Jenna's Picks (lately):http://t.co/kJesYVYejJ @InterviewMag",2013-10-27,0,52,58,46,0,65,73,57,0,44,55,32,0,68,75,61,7.2
"Spotted outside the @boweryhotelnyc: Stylish Londoner @yasminsewell. #ootd http://t.co/8S5lK2IbFK",2013-10-24,0,48,54,41,0,64,70,58,0,39,44,34,0,69,83,54,7.2
"Great (British) escape. #onlocation #styleguide http://t.co/AFCmtQDISU",2013-10-23,0,50,55,45,0,64,69,59,0,39,46,32,0,67,83,50,7.2
"Our new November #styleguide was shot in the Cotswolds, England. Pretty idyllic, right? #onlocation http://t.co/u474BU0fOZ",2013-10-23,0,50,55,45,0,64,69,59,0,39,46,32,0,67,83,50,7.2
"Our men's stylist masters the art of boy meets girl with our Ludlow blazer &amp; a slim-fitting pant:http://t.co/dtM5e4elLH #borrowedfromtheboys",2013-10-23,0,50,55,45,0,64,69,59,0,39,46,32,0,67,83,50,7.2
"On your marks: Our November #styleguide sneak peek is here. Pin + shop your favorite looks: http://t.co/ZQIdabNBuK @pinterest",2013-10-21,0,57,73,44,0,66,75,56,0,46,55,36,0,69,78,59,7.2
"Our new London men's store is in an old townhouse that dates back to the 1800s. http://t.co/RTHkYxTHiU http://t.co/igsh4EMDz8",2013-10-19,0,58,64,52,0,70,84,56,0,50,56,44,0,61,71,50,7.2
"Taking cues from our friends across the pond: beards + @EbbetsVintage baseball caps. #youhearditherefirst #londondispatch",2013-10-19,0,58,64,52,0,70,84,56,0,50,56,44,0,61,71,50,7.2
"We’ve officially opened the doors to our men’s store at #38Lambs Conduit Street. Come say hi.… http://t.co/TH64O7Y34O",2013-10-19,0,58,64,52,0,70,84,56,0,50,56,44,0,61,71,50,7.2
"Author and journalist Mr. Majd + his preferred method of transportation. #onlocation #sportcoat http://t.co/J7DAQVyMZt",2013-10-18,0,64,71,57,0,70,83,57,0,46,50,42,0,65,73,56,7.2
"Designer Lisa Salzer at our #jcrewxlulufrost DIY jewelry event. In NYC this weekend? Pop by our SoHo… http://t.co/1AbjolXKhJ",2013-10-17,0,68,79,62,0,71,84,57,0,47,55,39,0,69,78,59,7.2
"New Yorkers, come create your own customized jewelry with @Lulu_Frost at our SoHo store this Friday.… http://t.co/bZE8iOkVQR",2013-10-16,0,62,67,56,0,72,86,58,0,51,54,47,0,68,73,62,7.2
"Today's the last day to get @TheRossSeaParty's new single ""In Cairo"" on us: http://t.co/n82dKzbAV3 #musicmonday",2013-10-14,0,59,66,52,0,69,82,56,0,54,62,45,0,78,84,71,7.2
"Oh snap! For your Sunday viewing pleasure: http://t.co/mMCcMBe0DQ @instagram",2013-10-13,0,61,65,56,0,66,72,60,0,56,65,46,0,74,76,71,7.2
"A tutorial from our friend Sean @TeaAndSympathy, otherwise known as Cockney Rhyming Slang 101: http://t.co/UUw8b6fqas #hellolondon",2013-10-13,0,61,65,56,0,66,72,60,0,56,65,46,0,74,76,71,7.2
".@NETAPORTER fashion director Holli Rogers talks her shoe-first approach to dressing and her style crush @CaroIssa: http://t.co/13g5hIOp3J",2013-10-12,0,66,72,60,0,66,76,56,0,63,73,53,0,80,88,72,7.2
"Tea time with Net-A-Porter fashion director. holli_rogers #hellolondon @ Tea &amp; Sympathy http://t.co/kqBMunh2f1",2013-10-11,0,66,71,61,0,64,74,53,0,67,77,56,0,76,87,65,7.2
"Two guys in our office try two of our new Ludlow suits on for size (&amp; look pretty sharp while doing so): http://t.co/mYcwbmQcss #nowtrending",2013-10-11,0,66,71,61,0,64,74,53,0,67,77,56,0,76,87,65,7.2
"Bright coats, statement sparkle &amp; new music (get @TheRossSeaParty's new single on us). http://t.co/WufYbraaCl #lookswelove",2013-10-08,0,61,71,52,0,67,75,59,0,63,76,49,0,67,81,53,7.2
"Fall started 17 days ago. So you're 17 days late for a new coat: http://t.co/wAZXOpqawG",2013-10-08,0,61,71,52,0,67,75,59,0,63,76,49,0,67,81,53,7.2
"We love borrowing from the boys and we love that it's finally catching on: http://t.co/5EibGiKYDh @WSJ",2013-10-07,0,70,82,61,0,73,85,60,0,56,67,45,0,67,81,53,7.2
"Lazy Sunday reading RT @GearPatrol: 30 Minutes With Frank Muytjens, head of men's design @JCrew. http://t.co/eznJSTQmkp",2013-10-06,0,69,73,66,0,76,93,59,0,58,67,48,0,69,80,57,7.2
"The Signature: Our graphic designer Sarah tackles fall transitional dressing with a vintage bomber &amp; a track pant. http://t.co/HyKyDA0lDP",2013-10-03,0,71,78,63,0,68,74,62,0,71,78,64,0,80,88,72,7.2
"@LilHoboClown Tall ladies, we've got you covered.",2013-10-02,0,74,83,64,0,70,76,63,0,71,77,64,0,80,86,73,7.2
"We borrowed the wool flannel for this Ludlow jacket from the boys (it comes from the Vitale Barberis… http://t.co/Sq4j3l8otD",2013-09-30,0,66,75,56,0,71,83,59,0,63,76,50,0,81,88,74,7.3
"Jewelry designer and collaborator @Lulu_Frost at work in her studio. #Discovered #jewelry http://t.co/uxoZf2jnzS",2013-09-28,0,65,75,55,0,75,89,60,0,72,85,58,0,81,87,74,7.3
"All @PrivateWhiteVC jackets are outfitted with the brand's signature ""Made in Manchester"" buttons.… http://t.co/yAFVWxIavU",2013-09-26,0,63,73,54,0,70,77,62,0,65,75,55,0,80,92,68,7.3
"Our friend &amp; blogger @FrouFrouu shows off our Bailey for J.Crew hat. (Made-in-the-USA, in Hollywood,… http://t.co/KFLbt8sxA5",2013-09-25,0,64,72,55,0,70,77,62,0,64,71,56,0,81,95,66,7.3
"We're feeling red. MT @mistermort: whats the most classic thread color for a monogram on (navy) sweater? red or white?",2013-09-24,0,60,73,47,0,74,85,63,0,61,70,52,0,83,95,71,7.3
"""Someone can say, oh I have that same tie--actually ya don't."" says @MISTERMORT. More on the secrets of monogramming: http://t.co/ln5zIrRtcE",2013-08-21,0,78,90,66,0,72,81,63,0,81,91,70,0,84,94,73,7.3
"Get to know #Discovered--a really unique assortment of items we've come across over the years &amp; through word of mouth:http://t.co/T89YhuATWA",2013-08-21,0,78,90,66,0,72,81,63,0,81,91,70,0,84,94,73,7.3
"Just catching up on some light reading. #voguestagram #TheSeptemberIssue
@voguemagazine http://t.co/wRvstysw7K",2013-08-20,0,78,88,68,0,70,78,62,0,78,88,68,0,82,90,73,7.3
"Want an exclusive first-look at our September Style Guide before anyone else? http://t.co/JhigdUCKyB #SneakPeek",2013-08-19,0,72,81,64,0,72,80,64,0,75,86,63,0,83,93,72,7.3
"British set designer Shona Heath installs life-size, floating taxi cabs outside our future London store http://t.co/tUkNVGYgzT #jcrewxshona",2013-08-16,0,73,82,64,0,75,85,64,0,70,82,58,0,84,96,72,7.3
"Unveiled: British set designer Shona Heath's fantastical take on a London classic, the taxi cab.… http://t.co/05kn0u15P3",2013-08-16,0,73,82,64,0,75,85,64,0,70,82,58,0,84,96,72,7.3
"Piecing together the puzzle; 
otherwise known as, our jewelry designer Meghan at work. http://t.co/tQhlmQ45Z4",2013-08-15,0,69,78,59,0,74,83,64,0,66,74,57,0,81,88,74,7.3
"Double your flavor, double your fun. RT @ESQStyle: @AlfredSargent for @JCrew Double Monk Strap Shoes http://t.co/3iHVP4uMqt",2013-08-14,0,68,74,61,0,74,82,65,0,65,71,58,0,87,100,74,7.3
"Sneak peek: British set designer Shona Heath at work on our London store installation, to be unveiled… http://t.co/edkZtgQ3mn",2013-08-14,0,68,74,61,0,74,82,65,0,65,71,58,0,87,100,74,7.3
".@WITblog shows you what to pack (should you end up in Capri, or somewhere
else dreamy + warm) http://t.co/eUqsn6hmYO",2013-08-12,0,76,82,70,0,71,79,62,0,77,85,69,0,87,97,76,7.3
"#TGIF pizza on location @isawythe. @ Isa http://t.co/d7n53mtcDg",2013-08-09,0,80,85,74,0,70,78,61,0,73,84,62,0,86,99,73,7.3
"The gentlemen at @GearPatrol know our Ludlow single button sportcoat is part of every man's closet essential. http://t.co/MVnvCYnvEq",2013-08-09,0,80,85,74,0,70,78,61,0,73,84,62,0,86,99,73,7.3
".@Diana_Cowan And those bunnies were some of our most well-behaved models…",2013-08-09,0,80,85,74,0,70,78,61,0,73,84,62,0,86,99,73,7.3
"Our pleasure. RT @TheCut: We asked, @Jcrew answered. THANK YOU! http://t.co/wqna0ojupa",2013-08-09,0,80,85,74,0,70,78,61,0,73,84,62,0,86,99,73,7.3
"RT @PippaVosper: See yesterday's http://t.co/r170hOO8bA post for just a taste of the incredible @jcrew BRIDAL COLLECTION #AffordableLuxury",2013-08-09,0,80,85,74,0,70,78,61,0,73,84,62,0,86,99,73,7.3
"Why thank you @marthaward2",2013-08-09,0,80,85,74,0,70,78,61,0,73,84,62,0,86,99,73,7.3
"We hear you! Stay tuned…MT @TheCut @jcrew &amp; Jenna Lyons: Pls bring back the scoop-back tank swimsuit. It was perfect: http://t.co/iSA25vecym",2013-08-08,0,76,81,70,0,70,79,60,0,74,79,69,0,89,99,78,7.3
"Jenna calls being featured in @S_C_’s #picassobaby video alongside @Mickalenethomas &amp; #FredWilson ""epic."" http://t.co/UcBEsYMUv3",2013-08-08,0,76,81,70,0,70,79,60,0,74,79,69,0,89,99,78,7.3
"It's true, we'll see you in October, at Brompton Cross &amp; Lamb's Conduit: http://t.co/zI4VDxfjTQ via @BritishVogue. #hellolondon",2013-08-07,0,74,82,68,0,70,78,61,0,81,91,70,0,90,100,80,7.3
"You know what they say, behind every good man is a good woman. #OnSet
#behindthescenes http://t.co/W4m5DxYZSZ",2013-08-06,0,71,82,60,0,69,77,61,0,77,85,68,0,89,99,78,7.3
".@acontinuouslean admits that his procrastination lead to uncovering the perfect Ludlow tuxedo: http://t.co/oTXZIA1yNP",2013-08-05,0,68,79,59,0,70,79,60,0,70,76,63,0,89,99,79,7.3
"So, we're on a denim kick. #nowtrending http://t.co/1vFPRlXtnq",2013-08-04,0,72,81,63,0,69,76,62,0,67,74,60,0,88,97,78,7.3
"Here's what Jenna's into (lately): @NARSissist in isola bella, Iris Apfel, @Miranda_July's email project, and @S_C_. http://t.co/3EWTWiqsk5",2013-08-02,0,74,87,63,0,69,76,62,0,76,86,65,0,87,95,78,7.3
"Men's merchant Michael @theclevelandnyc. #behindthescenes #lunchbreak http://t.co/QvskOx5zSw",2013-08-02,0,74,87,63,0,69,76,62,0,76,86,65,0,87,95,78,7.3
"Our summer intern Saul on set at the West Village's Tertulia. #workingit #nyc http://t.co/x02JnSm8PY",2013-08-01,0,71,76,66,0,68,74,62,0,72,82,61,0,88,98,77,7.3
"Our crewcuts designer Jenny Cooper on stockpiling men's shirts and unfussy kids clothes on @Romy_theBunnies: http://t.co/WtnDHjlcyS",2013-07-30,0,75,83,67,0,69,76,62,0,68,74,61,0,87,96,77,7.3
"Guys, rumpled shirts are OK + don't use your oven for storing sweaters. More from men's designer Frank @details: http://t.co/kFLtWh5QmX",2013-07-30,0,75,83,67,0,69,76,62,0,68,74,61,0,87,96,77,7.3
"Upper East Sider and surfer, @voguemagazine @BosterValerie fearlessly pairs a PJ top with Collection jacquard shorts: http://t.co/yDeiJupjJP",2013-07-29,0,77,85,69,0,70,77,63,0,67,76,58,0,85,95,75,7.3
"A swipe of pink goes a long way. facestockholm #ingoodcompany http://t.co/mXrdudzmpn",2013-05-28,0,62,68,56,0,70,77,62,0,68,76,59,0,83,90,75,7.5
"Lipstick trials facestockholm. See more at http://t.co/Q1YRM1ftwq #ingoodcompany http://t.co/AUSjaxwQjd",2013-05-28,0,62,68,56,0,70,77,62,0,68,76,59,0,83,90,75,7.5
"The guys at @harrys want to change the way you think about shaving in the morning: http://t.co/Oz6a7xxCah #ingoodcompany",2013-05-28,0,62,68,56,0,70,77,62,0,68,76,59,0,83,90,75,7.5
"Maasai jewelry. #onlocation #styleguide #tanzania http://t.co/h3haaX7kiK",2013-05-26,0,55,66,46,0,66,73,58,0,57,67,46,0,83,91,75,7.5
"Behind-the-scenes with @liyakebede. #onlocation #styleguide http://t.co/vQcjEE648U",2013-05-26,0,55,66,46,0,66,73,58,0,57,67,46,0,83,91,75,7.5
"For more on @liyakebede's first trip to Tanzania with J.Crew, check out http://t.co/Q1YRM1ftwq. #styleguide http://t.co/X0xSVF5wj3",2013-05-26,0,55,66,46,0,66,73,58,0,57,67,46,0,83,91,75,7.5
"Summer at its finest. @pretasurf #jcrewonfilm http://t.co/wF1aUG3xQQ",2013-05-25,0,49,54,45,0,66,72,60,0,52,57,46,0,78,85,71,7.5
"Ready to hit the water. Watch the film at http://t.co/uFdDyIf8Yp @pretasurf #jcrewonfilm http://t.co/NWiAp6SrRD",2013-05-25,0,49,54,45,0,66,72,60,0,52,57,46,0,78,85,71,7.5
"Summer loves with @pretasurf (and, oh yeah, their new collection for us is pretty rad too): http://t.co/qk3FXyaTLN #jcrewonfilm",2013-05-25,0,49,54,45,0,66,72,60,0,52,57,46,0,78,85,71,7.5
"Our London pop-up, where you can find cashmere, jewels &amp; monograming, ends today. Come say hello: http://t.co/BBU7yMSNdn #hellolondon",2013-05-25,0,49,54,45,0,66,72,60,0,52,57,46,0,78,85,71,7.5
"Catching up with @caroissa in her equally chic London apartment. Stay tuned for more. #hellolondon http://t.co/fuWIE3pmVr",2013-05-25,0,49,54,45,0,66,72,60,0,52,57,46,0,78,85,71,7.5
"Behind the scenes at the cfda/ @VogueMagazine Fashion Fund shoot. Shop the collections at http://t.co/pHLcE7UCEO.… http://t.co/kkvx3HwxFj",2013-05-25,0,49,54,45,0,66,72,60,0,52,57,46,0,78,85,71,7.5
"London, we're yours. #hellolondon #jcrewcsm http://t.co/9VMJXYAjA9",2013-05-24,0,55,65,45,0,66,73,59,0,50,57,42,0,82,90,73,7.5
"Take your pick. #hellolondon #jcrewcsm http://t.co/tRjUz8YEA2",2013-05-24,0,55,65,45,0,66,73,59,0,50,57,42,0,82,90,73,7.5
"Designer #GregChait puts on vinyl and talks cashmere: http://t.co/opMxmSvCaV #fashionfund",2013-05-24,0,55,65,45,0,66,73,59,0,50,57,42,0,82,90,73,7.5
"One of our beautiful jeweled collars, available exclusively at our London pop-up store. #hellolondon… http://t.co/ViCNqNquJl",2013-05-24,0,55,65,45,0,66,73,59,0,50,57,42,0,82,90,73,7.5
"Our pop-up store at Central Saint Martins is open today through Saturday. Come say hello, London.… http://t.co/w8nGn3Qzfq",2013-05-24,0,55,65,45,0,66,73,59,0,50,57,42,0,82,90,73,7.5
"Pretty ladies! primandpretty @bridgetfleming shayna121 #jcrewstylesessions @ J.Crew http://t.co/Q1yDAn9OI9",2013-05-23,0,72,81,63,0,67,72,61,0,48,54,42,0,80,89,71,7.5
"Style Session 1. Live from NYC. Join us from 6pm-8pm at your local J.Crew. #jcrewstylesessions @ J.Crew http://t.co/rOLvmUawsy",2013-05-23,0,72,81,63,0,67,72,61,0,48,54,42,0,80,89,71,7.5
"A party you won't want to miss tonight: http://t.co/arosWfSEoE #jcrewstylesessions",2013-05-23,0,72,81,63,0,67,72,61,0,48,54,42,0,80,89,71,7.5
"@marthaward2 @serenanikk1 @emmaelwickbates @ohhullofin Looking lovely, ladies.",2013-05-23,0,72,81,63,0,67,72,61,0,48,54,42,0,80,89,71,7.5
"We're having a London moment. #hellolondon #jcrewcsm @ Central Saint Martins College of Art and Design http://t.co/2XIA5xHssl",2013-05-23,0,72,81,63,0,67,72,61,0,48,54,42,0,80,89,71,7.5
"We like your style, @WITblog",2013-05-23,0,72,81,63,0,67,72,61,0,48,54,42,0,80,89,71,7.5
"Brothers Shea and Raan Parton of @Apolis walk us through a perfect day in Southern California. http://t.co/SfGoWUhsF5",2013-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"That's 11 hrs, 45 mins &amp; 13 secs of sunshine. #ingoodcompany @VANS_66 http://t.co/tkOMySO4LD",2013-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"We spent the day cruising around LA with four local guys and their new @vans_66 http://t.co/Pc3zSUPx62",2013-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ok, @PEGLEGGINMEGHAN you had us at J.Crew Crew: http://t.co/oq4V2Mas3w",2013-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Farewell, Tanzania. See you in the June Style Guide. #onlocation #styleguide http://t.co/LnDH70yihX",2013-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shade seekers, Tanzania. #onlocation #styleguide http://t.co/JRyAjONHQi",2013-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Love the fur &amp; hope you wear w/the pants. MT @thecoveteur We saw Jenna Lyons wearing polka dots so we wore polka dots.http://t.co/WGzH9ucJU5",2013-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Love those pants on you @BlairEadieBEE Stripes and such &lt;new post&gt; http://t.co/SHg4GoMaIu",2013-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Go behind the scenes with Jenna at our Spring/Summer 2013 presentation. #nyfw http://t.co/AFZNIdAgmp",2013-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"On location in Tanzania. #styleguide http://t.co/ZjozfZyLwR",2013-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"We’re diving into @MichaelHainey’s book, After Visiting Friends, this weekend. What are you reading? http://t.co/unfsH5Wxhk",2013-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jumping in. #behindthescenes #styleguide shoot. http://t.co/EOk58ttkkG",2013-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shop our new arrivals (think cold-weather comforts, party pieces and perfect presents)... http://t.co/3S2XBXZa",2011-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"While you’re there, check out our newly revamped J.Crew store (and get a free gift with purchase).",2011-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2013-04-20,0,52,60,43,0,70,84,56,1,38,46,30,0,54,69,39,7.6
NA,2013-04-21,0,46,55,37,0,69,80,57,0,44,54,33,0,62,76,47,7.6
NA,2013-04-22,0,48,55,41,0,65,72,57,0,55,67,42,0,66,79,53,7.6
NA,2013-04-23,0,47,53,41,0,66,73,58,0,49,60,38,0,68,79,57,7.6
NA,2013-04-24,0,57,69,44,0,61,63,58,0,44,51,37,0,60,71,49,7.6
NA,2013-04-25,0,56,66,46,0,64,71,57,0,46,51,41,0,66,76,55,7.6
NA,2013-04-26,0,59,67,50,0,65,74,56,0,54,68,40,0,74,81,66,7.6
NA,2013-04-27,0,60,71,48,0,64,72,55,0,57,68,46,0,74,82,66,7.6
NA,2013-04-28,0,60,69,51,0,66,74,58,0,58,63,52,0,73,82,64,7.6
NA,2013-04-29,0,55,57,52,0,66,74,58,0,63,74,52,0,73,84,61,7.6
NA,2013-04-30,0,60,68,51,0,64,68,59,0,73,86,60,0,75,85,65,7.6
NA,2013-05-01,0,58,69,47,0,67,75,59,0,74,85,63,0,75,85,65,7.5
NA,2013-05-02,0,61,72,49,0,72,88,55,0,57,71,42,0,65,79,50,7.5
NA,2013-05-03,0,58,66,49,0,77,93,60,0,45,50,40,0,58,69,47,7.5
NA,2013-05-04,0,59,69,48,0,68,74,61,0,61,72,49,0,62,81,42,7.5
NA,2013-05-05,0,55,64,46,0,63,67,59,0,60,70,49,0,62,73,51,7.5
NA,2013-05-06,0,56,70,46,0,62,67,57,0,61,70,51,0,64,79,49,7.5
NA,2013-05-07,0,61,75,50,0,65,71,58,0,63,76,49,0,71,87,54,7.5
NA,2013-05-08,0,62,66,55,0,65,70,59,0,64,77,51,0,73,85,60,7.5
NA,2013-05-09,0,61,68,54,0,66,73,58,0,63,76,50,0,75,79,70,7.5
NA,2013-05-10,0,69,79,59,0,67,75,59,0,47,50,44,0,73,78,67,7.5
NA,2013-05-11,0,66,71,61,0,73,85,60,0,53,62,44,0,76,86,66,7.5
NA,2013-05-12,0,61,70,51,0,72,84,59,0,47,55,38,0,72,82,62,7.5
NA,2013-05-13,0,52,58,45,0,80,93,66,0,50,61,38,0,68,81,55,7.5
NA,2013-05-14,0,52,61,42,0,68,76,60,0,74,90,57,0,71,84,57,7.5
NA,2013-05-15,0,62,69,54,0,67,74,59,0,73,83,62,0,73,80,66,7.5
NA,2013-05-16,0,70,84,57,0,66,71,60,0,69,81,57,0,77,85,69,7.5
NA,2013-05-17,0,65,72,58,0,67,73,61,0,66,73,58,0,81,89,73,7.5
NA,2013-05-18,0,58,68,52,0,67,74,59,0,69,79,59,0,83,91,75,7.5
NA,2013-05-19,0,57,59,55,0,68,75,60,0,75,87,62,0,83,90,75,7.5
NA,2013-05-20,0,69,79,58,0,72,81,62,0,83,91,75,0,84,90,77,7.5
NA,2013-05-21,0,75,88,63,0,71,79,63,0,74,82,65,0,83,89,77,7.5
NA,2013-05-22,0,70,81,59,0,69,75,63,0,65,73,56,0,80,89,71,7.5
NA,2013-05-27,0,58,75,44,0,68,75,61,0,60,64,57,0,80,90,70,7.5
NA,2013-05-29,0,70,82,58,0,71,78,63,0,75,85,65,0,81,86,76,7.5
NA,2013-05-30,0,80,91,70,0,71,80,62,0,75,84,65,0,84,90,77,7.5
NA,2013-05-31,0,83,90,75,0,71,78,63,0,72,78,65,0,86,93,79,7.5
NA,2013-06-01,0,82,90,73,0,72,80,63,0,70,76,63,0,87,95,79,7.5
NA,2013-06-02,0,80,90,72,0,71,76,65,0,55,63,47,0,78,86,69,7.5
NA,2013-06-03,0,74,82,66,0,69,75,63,0,56,68,43,0,80,92,68,7.5
NA,2013-06-04,0,66,75,57,0,68,73,62,0,61,72,50,0,81,92,69,7.5
NA,2013-06-05,0,66,74,58,0,67,72,61,0,66,76,56,0,83,94,71,7.5
NA,2013-06-06,0,63,73,55,0,67,72,61,0,60,65,54,0,84,95,72,7.5
NA,2013-06-07,0,61,63,60,0,66,71,61,0,61,68,54,0,79,88,69,7.5
NA,2013-06-08,0,67,78,57,0,69,75,63,0,62,74,50,0,80,92,68,7.5
NA,2013-06-09,0,72,80,63,0,69,76,62,0,71,83,58,0,81,90,71,7.5
NA,2013-06-10,0,66,70,62,0,69,76,62,0,68,75,61,0,82,93,70,7.5
NA,2013-06-11,0,72,80,64,0,66,73,62,0,72,84,60,0,83,91,74,7.5
NA,2013-06-12,0,71,76,65,0,67,72,62,0,76,87,64,0,84,93,74,7.5
NA,2013-06-13,0,62,69,55,0,69,76,61,0,66,72,59,0,85,96,74,7.5
NA,2013-06-14,0,63,72,53,0,69,77,60,0,67,76,57,0,87,95,78,7.5
NA,2013-06-15,0,71,80,61,0,70,76,63,0,71,81,61,0,86,94,77,7.5
NA,2013-06-16,0,73,80,65,0,70,79,61,0,76,83,69,0,86,96,75,7.5
NA,2013-06-17,0,77,84,69,0,68,76,59,0,75,88,62,0,87,96,78,7.5
NA,2013-06-18,0,74,84,64,0,70,79,61,0,64,70,57,0,86,96,75,7.5
NA,2013-06-19,0,68,77,59,0,68,75,60,0,66,75,57,0,85,96,73,7.5
NA,2013-06-20,0,71,80,62,0,69,78,60,0,74,86,62,0,84,93,74,7.5
NA,2013-06-21,0,73,82,64,0,72,81,62,0,78,85,70,0,84,94,74,7.5
NA,2013-06-22,0,75,84,65,0,72,79,64,0,77,83,70,0,84,94,74,7.5
NA,2013-06-23,0,79,88,70,0,70,75,64,0,79,89,69,0,85,95,74,7.5
NA,2013-06-24,0,83,92,74,0,69,74,64,0,77,86,68,0,86,96,75,7.5
NA,2013-06-25,0,82,91,73,0,66,70,64,0,79,87,70,0,89,97,80,7.5
NA,2013-06-26,0,80,87,73,0,68,73,64,0,75,81,68,0,89,98,79,7.5
NA,2013-06-27,0,79,90,72,0,78,90,66,0,79,91,66,0,87,98,75,7.5
NA,2013-06-28,0,80,88,73,0,76,87,65,0,76,83,68,0,89,100,78,7.5
NA,2013-06-29,0,77,83,71,0,78,90,66,0,68,72,64,0,94,107,80,7.5
NA,2013-06-30,0,79,87,72,0,82,94,69,0,70,76,64,0,86,98,74,7.5
NA,2013-07-01,0,75,77,72,0,80,92,67,0,68,75,61,0,81,93,69,7.3
NA,2013-07-02,0,77,82,72,0,75,83,67,0,65,68,62,0,83,95,70,7.3
NA,2013-07-03,0,78,83,73,0,74,83,65,0,68,74,62,0,82,94,70,7.3
NA,2013-07-04,0,81,87,75,0,74,82,65,0,72,83,61,0,84,96,71,7.3
NA,2013-07-05,0,82,91,73,0,72,80,64,0,75,87,63,0,84,97,71,7.3
NA,2013-07-06,0,84,93,77,0,74,81,66,0,77,82,71,0,86,96,75,7.3
NA,2013-07-07,0,84,95,75,0,71,77,65,0,80,89,70,0,83,91,75,7.3
NA,2013-07-08,0,81,89,73,0,73,83,63,0,79,87,71,0,82,89,74,7.3
NA,2013-07-09,0,81,88,74,0,76,87,64,0,80,85,75,0,85,96,74,7.3
NA,2013-07-10,0,80,85,75,0,75,83,67,0,77,87,66,0,86,97,75,7.3
